Restaurant_id,City,Cuisine Style,Ranking,Price Range,Number of Reviews,Reviews,URL_TA,ID_TA
id_6167,Warsaw,,1106.0,,,"[[], []]",/Restaurant_Review-g274856-d11932910-Reviews-Senviet-Warsaw_Mazovia_Province_Central_Poland.html,d11932910
id_6168,Munich,"['German', 'Cafe', 'European', 'Central European', 'Vegetarian Friendly']",625.0,$$ - $$$,84.0,"[['Solid restaurant w/in walking distance of...', 'Friendly Eatery with Decently Long Open Ho...'], ['10/08/2017', '08/22/2017']]",/Restaurant_Review-g187309-d3501984-Reviews-Cafe_Haidhausen-Munich_Upper_Bavaria_Bavaria.html,d3501984
id_6169,London,"['Asian', 'Thai', 'Vegetarian Friendly']",3467.0,$$ - $$$,209.0,"[['Delicious Thai food', 'Decent Thai'], ['12/18/2017', '12/11/2017']]",/Restaurant_Review-g186338-d1017418-Reviews-Pimlico_Thai-London_England.html,d1017418
id_6170,Paris,"['Lebanese', 'Mediterranean', 'Greek']",12647.0,,,"[[], []]",/Restaurant_Review-g187147-d12998649-Reviews-Alvi-Paris_Ile_de_France.html,d12998649
id_6171,Paris,['French'],2992.0,$$ - $$$,13.0,"[['A New Favorite'], ['12/18/2017']]",/Restaurant_Review-g187147-d13103280-Reviews-Oh_Popotes-Paris_Ile_de_France.html,d13103280
id_6172,Madrid,['Mediterranean'],4298.0,$$ - $$$,5.0,"[[], []]",/Restaurant_Review-g187514-d10926298-Reviews-Flower_Experience-Madrid.html,d10926298
id_6173,Munich,['Italian'],1247.0,$$ - $$$,52.0,"[['Next to the Seibels Park Hotel - Lovely It...', 'Decent Italian food'], ['06/05/2017', '03/14/2017']]",/Restaurant_Review-g187309-d1039647-Reviews-Da_Ugo-Munich_Upper_Bavaria_Bavaria.html,d1039647
id_6174,Athens,['Greek'],816.0,$,10.0,"[['Best, authentic, ""hole in the wall"" Greek...', 'A real feel for Athens'], ['01/02/2017', '07/11/2015']]",/Restaurant_Review-g189400-d2414276-Reviews-Gh-Athens_Attica.html,d2414276
id_6175,Barcelona,['Fast Food'],6341.0,$,66.0,"[['very dirty', 'Not interested'], ['11/03/2017', '09/21/2017']]",/Restaurant_Review-g187497-d8830076-Reviews-Burger_King-Barcelona_Catalonia.html,d8830076
id_6176,Zurich,"['Cafe', 'European', 'French']",764.0,$$ - $$$,37.0,"[['Soak up the sun at the neighbourhood cafe', 'Love this place!'], ['12/06/2017', '04/26/2017']]",/Restaurant_Review-g188113-d4309028-Reviews-Cafe_du_Bonheur-Zurich.html,d4309028
id_6177,Paris,"['Chinese', 'Asian', 'Fusion']",1061.0,$,423.0,"[['Good and friendly', 'Amazing service and amazing dim sum'], ['04/18/2017', '04/18/2017']]",/Restaurant_Review-g187147-d4794613-Reviews-La_Maison_du_Dim_Sum-Paris_Ile_de_France.html,d4794613
id_6178,London,"['International', 'European']",10985.0,$$ - $$$,48.0,"[['Amazing soul- warming experience', 'Happiness is a tea!'], ['04/20/2017', '07/23/2016']]",/Restaurant_Review-g186338-d1385652-Reviews-Bistro_Fifteen-London_England.html,d1385652
id_6179,London,,13485.0,,5.0,"[['Great value for money and tasty pizzas', 'Ordered the buy one get one free and could...'], ['08/17/2017', '01/05/2017']]",/Restaurant_Review-g186338-d5816110-Reviews-Superb_pizza-London_England.html,d5816110
id_6180,London,"['European', 'Swedish', 'Scandinavian', 'Cafe', 'Vegetarian Friendly', 'Vegan Options']",4610.0,$$ - $$$,42.0,"[['Amazing food! Thumbs up.', 'Friendly staff and outstanding food'], ['08/10/2017', '05/06/2017']]",/Restaurant_Review-g186338-d8734713-Reviews-Smaka-London_England.html,d8734713
id_6181,Rome,"['Mexican', 'Latin', 'Barbecue', 'Spanish']",5272.0,$$ - $$$,206.0,"[['Drinks', 'Hens nights a speciality'], ['07/02/2016', '09/28/2012']]",/Restaurant_Review-g187791-d795649-Reviews-Charro_Cafe-Rome_Lazio.html,d795649
id_6182,Athens,,1632.0,,22.0,"[['Not so Goody', 'Amazing Place🙄'], ['08/10/2017', '12/30/2017']]",/Restaurant_Review-g189400-d11998526-Reviews-Goody_s_Burger_House-Athens_Attica.html,d11998526
id_6183,Warsaw,"['Chinese', 'Asian']",2025.0,$$ - $$$,97.0,"[['Great choice of food and fair prices', 'Disney Wonder crew'], ['12/19/2016', '10/09/2016']]",/Restaurant_Review-g274856-d780432-Reviews-WOOK-Warsaw_Mazovia_Province_Central_Poland.html,d780432
id_6184,Krakow,"['French', 'European']",704.0,,61.0,"[['Ok, but not amazing....', 'Unfortunate visit'], ['03/16/2015', '11/28/2014']]",/Restaurant_Review-g274772-d6555583-Reviews-Brasserie_Sztuka-Krakow_Lesser_Poland_Province_Southern_Poland.html,d6555583
id_6185,Krakow,,1074.0,,2.0,"[[], []]",/Restaurant_Review-g274772-d13284184-Reviews-KFC_Galeria_Bronowice-Krakow_Lesser_Poland_Province_Southern_Poland.html,d13284184
id_6186,Rome,"['Italian', 'Pizza']",4832.0,$$ - $$$,38.0,"[['Excellent', 'Great way to start our trip to Italy'], ['12/29/2017', '12/21/2017']]",/Restaurant_Review-g187791-d4831871-Reviews-Fleming_Hill-Rome_Lazio.html,d4831871
id_6187,Paris,,13875.0,,3.0,"[[], []]",/Restaurant_Review-g187147-d1335906-Reviews-Les_Dunes-Paris_Ile_de_France.html,d1335906
id_6188,Prague,['Chinese'],3989.0,$$ - $$$,2.0,"[['Not good...'], ['09/19/2017']]",/Restaurant_Review-g274707-d10815413-Reviews-Mei_Xin_Restaurant-Prague_Bohemia.html,d10815413
id_6189,Barcelona,,6304.0,,22.0,"[['Good for breakfast or brunch', 'Great experience'], ['04/13/2017', '07/31/2017']]",/Restaurant_Review-g187497-d8001125-Reviews-Farga-Barcelona_Catalonia.html,d8001125
id_6190,Berlin,,5167.0,,,"[[], []]",/Restaurant_Review-g187323-d5818231-Reviews-Cigkoftem_Berlin-Berlin.html,d5818231
id_6191,Lisbon,"['European', 'Portuguese']",2933.0,,,"[['Excellent Meal at a reasonable price'], ['08/13/2017']]",/Restaurant_Review-g189158-d12790648-Reviews-Restaurante_o_Dificil-Lisbon_Lisbon_District_Central_Portugal.html,d12790648
id_6192,Athens,"['Mediterranean', 'Barbecue', 'Greek', 'Fast Food']",734.0,$,73.0,"[['Amazing gyro pita', 'Nice souvlaki!!!'], ['09/02/2017', '08/09/2017']]",/Restaurant_Review-g189400-d1898799-Reviews-Kandaylos-Athens_Attica.html,d1898799
id_6193,London,,12494.0,,,"[['Good Indian Food'], ['07/06/2017']]",/Restaurant_Review-g186338-d12623089-Reviews-Everest-London_England.html,d12623089
id_6194,Athens,"['Greek', 'Vegetarian Friendly']",1140.0,$$ - $$$,42.0,"[['Great lunch', 'Friendly & courteous staff'], ['09/01/2017', '08/20/2017']]",/Restaurant_Review-g189400-d6833930-Reviews-Acropol_Restaurant-Athens_Attica.html,d6833930
id_6195,Dublin,"['Bar', 'Pub']",1339.0,,20.0,"[['A night out', 'Christening Function.'], ['03/06/2017', '11/26/2017']]",/Restaurant_Review-g186605-d4027240-Reviews-Deputy_mayor-Dublin_County_Dublin.html,d4027240
id_6196,Vienna,,1153.0,,13.0,"[[""It's not a bar, it's home !"", 'Amazing location in central Vienna'], ['06/21/2016', '06/21/2016']]",/Restaurant_Review-g190454-d4149771-Reviews-Luxor-Vienna.html,d4149771
id_6197,Paris,"['French', 'European', 'Vegetarian Friendly']",2409.0,$$ - $$$,82.0,"[['Great crepes!', 'Crepes, crepes and more crepes'], ['07/25/2017', '07/17/2017']]",/Restaurant_Review-g187147-d2329307-Reviews-Ty_Yann_Creperie-Paris_Ile_de_France.html,d2329307
id_6198,Edinburgh,,1243.0,,4.0,"[['Tasty food, nice for a quick sit-in lunch', 'Brilliant selection'], ['10/16/2017', '06/14/2017']]",/Restaurant_Review-g186525-d10752011-Reviews-Pronto_Panini_Bar_Cafe-Edinburgh_Scotland.html,d10752011
id_6199,Munich,"['Italian', 'Mediterranean']",945.0,$$ - $$$,20.0,"[['Looking forward to Lunch today.', 'Nice and friendly'], ['11/15/2017', '04/07/2017']]",/Restaurant_Review-g187309-d8833729-Reviews-Trattoria_Tuttobene-Munich_Upper_Bavaria_Bavaria.html,d8833729
id_6200,Berlin,"['Indian', 'Vegetarian Friendly']",3123.0,$,26.0,"[['Indian Home Cooking', 'Always make me happy'], ['09/17/2017', '08/28/2016']]",/Restaurant_Review-g187323-d1037103-Reviews-Chandni-Berlin.html,d1037103
id_6201,Paris,"['Italian', 'Pizza', 'European']",11064.0,,5.0,"[[], []]",/Restaurant_Review-g187147-d11657595-Reviews-Le_Veromed-Paris_Ile_de_France.html,d11657595
id_6202,London,"['Lebanese', 'Middle Eastern', 'Fast Food', 'Mediterranean', 'Halal']",14399.0,$$ - $$$,54.0,"[['Not bad for the price', 'Quick bite to eat. Good selection. Tasty g...'], ['07/05/2017', '04/02/2017']]",/Restaurant_Review-g186338-d2389960-Reviews-Shawa-London_England.html,d2389960
id_6203,Krakow,,883.0,,4.0,"[['Perfect place for people watching', 'food'], ['09/25/2015', '10/23/2013']]",/Restaurant_Review-g274772-d1098913-Reviews-Pod_Gwiazdami-Krakow_Lesser_Poland_Province_Southern_Poland.html,d1098913
id_6204,Berlin,,4511.0,,8.0,"[['honest value for money', 'Surprised in Berlin!'], ['04/24/2017', '06/14/2012']]",/Restaurant_Review-g187323-d1228085-Reviews-Aaina_Charlottenburg-Berlin.html,d1228085
id_6205,Hamburg,,2216.0,,6.0,"[[], []]",/Restaurant_Review-g187331-d7133686-Reviews-Mendelssohns-Hamburg.html,d7133686
id_6206,Berlin,"['American', 'Steakhouse', 'Bar', 'Barbecue']",1842.0,$$ - $$$,186.0,"[['Burger for burger lovers', 'Christian is a Top Waiter'], ['09/06/2017', '08/15/2017']]",/Restaurant_Review-g187323-d8498562-Reviews-Beef_Bull_Club-Berlin.html,d8498562
id_6207,Berlin,"['French', 'Asian', 'Vietnamese']",5558.0,$,4.0,"[['Great Vietnamese food', 'Not to be recommended! Frozen food!'], ['09/30/2017', '11/12/2017']]",/Restaurant_Review-g187323-d12652737-Reviews-Pasteur-Berlin.html,d12652737
id_6208,Paris,"['Japanese', 'Sushi', 'Asian']",2527.0,$$ - $$$,185.0,"[['Uni available!!!', 'Delightful find!!'], ['12/04/2017', '10/30/2017']]",/Restaurant_Review-g187147-d2423745-Reviews-Matsuri_Marbeuf-Paris_Ile_de_France.html,d2423745
id_6209,Madrid,,6544.0,,3.0,"[[], []]",/Restaurant_Review-g187514-d10086819-Reviews-Bar_lounge_Corazon_Contento-Madrid.html,d10086819
id_6210,London,"['British', 'Pub']",14091.0,,5.0,"[['Brilliant Burgers- and a bargain!', 'So disappointing'], ['09/28/2017', '05/18/2017']]",/Restaurant_Review-g186338-d3498445-Reviews-Tavern_Bar_and_Brasserie-London_England.html,d3498445
id_6211,Milan,"['Italian', 'Vegetarian Friendly']",1318.0,$$ - $$$,59.0,"[['Always top...', 'Positive'], ['10/02/2017', '07/01/2017']]",/Restaurant_Review-g187849-d12491996-Reviews-Cita_Bistrot-Milan_Lombardy.html,d12491996
id_6212,Barcelona,"['South American', 'Colombian']",6392.0,$,25.0,"[['Nice place', 'Like coming home'], ['08/29/2016', '06/25/2016']]",/Restaurant_Review-g187497-d812004-Reviews-Tropicalissima-Barcelona_Catalonia.html,d812004
id_6213,Oporto,['Vegetarian Friendly'],715.0,$,18.0,"[['Really nice to travellers!', 'A very special place, with special people'], ['10/03/2017', '07/18/2017']]",/Restaurant_Review-g189180-d8425294-Reviews-Espiga-Porto_Porto_District_Northern_Portugal.html,d8425294
id_6214,Rome,,3835.0,,14.0,"[[], []]",/Restaurant_Review-g187791-d11658687-Reviews-Buskers-Rome_Lazio.html,d11658687
id_6215,Rome,['Pizza'],1018.0,$$ - $$$,570.0,"[[], []]",/Restaurant_Review-g187791-d6895867-Reviews-Deus_Pinsa-Rome_Lazio.html,d6895867
id_6216,Milan,"['Chinese', 'Asian', 'Vegetarian Friendly', 'Vegan Options']",883.0,$$$$,668.0,"[['Good food - but overpriced', 'Lovely restaurant'], ['07/26/2017', '07/09/2017']]",/Restaurant_Review-g187849-d2019316-Reviews-Bon_Wei-Milan_Lombardy.html,d2019316
id_6217,Paris,"['Cafe', 'French']",7101.0,,34.0,"[['Great location and delicious place to eat...', 'Fantastic Chocolat Chaud!'], ['02/25/2015', '11/02/2014']]",/Restaurant_Review-g187147-d1881241-Reviews-Comme_a_la_Maison-Paris_Ile_de_France.html,d1881241
id_6218,London,"['American', 'Diner', 'Vegetarian Friendly', 'Gluten Free Options', 'Vegan Options']",2691.0,$$ - $$$,88.0,"[['Lunch', 'Great Vegetarian and Vegan options'], ['01/09/2018', '01/08/2018']]",/Restaurant_Review-g186338-d10178376-Reviews-The_Diner_Strand-London_England.html,d10178376
id_6219,Madrid,['International'],5404.0,,17.0,"[['Liked the service - sorry about the inconv...', 'Good but LaContenta next door is better!'], ['08/10/2014', '11/06/2013']]",/Restaurant_Review-g187514-d4023186-Reviews-Boloco-Madrid.html,d4023186
id_6220,Berlin,"['Mexican', 'Steakhouse']",4278.0,$$ - $$$,12.0,"[[], []]",/Restaurant_Review-g187323-d8447438-Reviews-Restaurant_Maracas-Berlin.html,d8447438
id_6221,Lisbon,"['Japanese', 'Asian', 'Thai', 'Filipino', 'Korean', 'Vegetarian Friendly']",980.0,$$ - $$$,42.0,"[['Good', 'Lovely experience'], ['01/03/2018', '12/10/2017']]",/Restaurant_Review-g189158-d12637788-Reviews-Soi-Lisbon_Lisbon_District_Central_Portugal.html,d12637788
id_6222,Vienna,"['European', 'Central European', 'International', 'Contemporary', 'Gluten Free Options', 'Vegetarian Friendly']",208.0,$$$$,257.0,"[['Unique experience!', 'Creative, Modern, Fine Dining'], ['10/11/2017', '11/27/2017']]",/Restaurant_Review-g190454-d4060297-Reviews-Konstantin_Filippou-Vienna.html,d4060297
id_6223,Edinburgh,"['Indian', 'Balti', 'Asian', 'Eastern European', 'Bangladeshi', 'Halal']",1141.0,$$ - $$$,26.0,"[['Nice place for a lovely takeaway .', 'Just another Indian?'], ['07/06/2017', '06/08/2017']]",/Restaurant_Review-g186525-d4911097-Reviews-Mint_Indian-Edinburgh_Scotland.html,d4911097
id_6224,Berlin,,4937.0,,3.0,"[['Fantastic fastfood restaurant', 'Very busy and long queues'], ['10/16/2017', '08/13/2017']]",/Restaurant_Review-g187323-d12640159-Reviews-Kentucky_Fried_Chicken-Berlin.html,d12640159
id_6225,Prague,"['Italian', 'Mediterranean', 'European', 'Central European', 'Vegetarian Friendly']",1007.0,$$$$,78.0,"[['Great italian restaurant in the middle of...', 'One of the most delicious experiences'], ['12/06/2017', '10/31/2017']]",/Restaurant_Review-g274707-d8079802-Reviews-Ristorante_Bianco_e_Nero-Prague_Bohemia.html,d8079802
id_6226,London,"['Cajun & Creole', 'Pub', 'American', 'Bar', 'Seafood', 'Vegetarian Friendly']",4032.0,$$ - $$$,31.0,"[['A hidden gem!', 'Treat yourself'], ['01/08/2018', '12/28/2017']]",/Restaurant_Review-g186338-d12428111-Reviews-Plaquemine_Lock-London_England.html,d12428111
id_6227,Milan,['Italian'],1879.0,$$ - $$$,80.0,"[[], []]",/Restaurant_Review-g187849-d2373667-Reviews-Osteria_del_Comune_Antico-Milan_Lombardy.html,d2373667
id_6228,Berlin,['German'],2680.0,,8.0,"[['Authentic German close to U line'], ['08/14/2017']]",/Restaurant_Review-g187323-d4056014-Reviews-Ristornate_spittel_berlino-Berlin.html,d4056014
id_6229,Paris,"['French', 'European']",13122.0,$,125.0,"[['Nice restaurant', 'Delicious food, fast service, gluten-free...'], ['08/01/2017', '06/05/2017']]",/Restaurant_Review-g187147-d5989886-Reviews-Au_Petit_Creux_Montmartre-Paris_Ile_de_France.html,d5989886
id_6230,Copenhagen,,1012.0,,3.0,"[['Tasty local to quickly satisfy hunger or t...'], ['08/31/2017']]",/Restaurant_Review-g189541-d12639632-Reviews-Kolonial_Pizza-Copenhagen_Zealand.html,d12639632
id_6231,Vienna,,2352.0,,3.0,"[[], []]",/Restaurant_Review-g190454-d5959577-Reviews-Gasthaus_Zum_Piano-Vienna.html,d5959577
id_6232,Budapest,"['American', 'International', 'European', 'Hungarian']",2435.0,$,,"[[], []]",/Restaurant_Review-g274887-d12404168-Reviews-OSAKA_Sushi_Wok_Bar_Budapest-Budapest_Central_Hungary.html,d12404168
id_6233,Milan,,4425.0,,3.0,"[[], []]",/Restaurant_Review-g187849-d696444-Reviews-Angelo_Restaurant-Milan_Lombardy.html,d696444
id_6234,Barcelona,"['Mediterranean', 'European', 'Spanish', 'Wine Bar', 'Vegetarian Friendly', 'Gluten Free Options', 'Vegan Options']",422.0,$$$$,563.0,"[['Comfortable Wine and Tapas', 'Perfect Dining'], ['12/23/2017', '12/04/2017']]",/Restaurant_Review-g187497-d1598997-Reviews-Monvinic-Barcelona_Catalonia.html,d1598997
id_6235,Vienna,['Bar'],309.0,$$ - $$$,56.0,"[['Great Rooftop and Service!', 'Trendy hideaway for guests and locals'], ['09/30/2017', '09/17/2017']]",/Restaurant_Review-g190454-d9466829-Reviews-Ruby_Marie_Bar-Vienna.html,d9466829
id_6236,Budapest,,1811.0,,2.0,"[['Wonderful café and bar'], ['02/11/2017']]",/Restaurant_Review-g274887-d10795035-Reviews-Cream_Sound_Cafe-Budapest_Central_Hungary.html,d10795035
id_6237,Paris,['French'],6437.0,$$ - $$$,63.0,"[['Get the crepes!!!', 'Enjoyable meal out'], ['06/03/2016', '04/02/2016']]",/Restaurant_Review-g187147-d2073248-Reviews-Le_Ptit_Hugo-Paris_Ile_de_France.html,d2073248
id_6238,London,"['Lebanese', 'Mediterranean', 'Middle Eastern', 'Fast Food']",8427.0,$,9.0,"[['Great Value - Massive Portion - Epic Taste', 'Great Food - Tasty Lunch'], ['08/29/2017', '08/22/2017']]",/Restaurant_Review-g186338-d10241618-Reviews-Hummus_Bros_Eastcheap-London_England.html,d10241618
id_6239,Geneva,,1098.0,,,"[['Small but chic Italian bistrot'], ['11/22/2014']]",/Restaurant_Review-g188057-d7320818-Reviews-Le_Cosmopolitain-Geneva.html,d7320818
id_6240,London,,14075.0,,5.0,"[['Food nice and people very friendly!', 'Worth a visit.'], ['08/26/2017', '06/07/2017']]",/Restaurant_Review-g186338-d4913240-Reviews-Shish_Shack-London_England.html,d4913240
id_6241,London,"['Bar', 'British', 'Pub', 'International', 'Gastropub']",4262.0,$$ - $$$,149.0,"[['Lovely pie', 'Really nice pub with good staff.'], ['12/16/2017', '05/29/2017']]",/Restaurant_Review-g186338-d2326397-Reviews-The_Washington-London_England.html,d2326397
id_6242,Madrid,"['Mediterranean', 'Spanish']",3986.0,$,2.0,"[[], []]",/Restaurant_Review-g187514-d10801065-Reviews-Caracola-Madrid.html,d10801065
id_6243,London,"['Bar', 'Pub', 'European']",12246.0,$$ - $$$,20.0,"[['Can’t comment on the food but clearly a be...', 'nice pub'], ['04/11/2017', '11/21/2017']]",/Restaurant_Review-g186338-d6616765-Reviews-The_Windsor_Castle-London_England.html,d6616765
id_6244,Milan,,4450.0,,7.0,"[[], []]",/Restaurant_Review-g187849-d8339668-Reviews-Bar_Moda-Milan_Lombardy.html,d8339668
id_6245,Prague,"['European', 'Central European', 'International', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",320.0,$$$$,492.0,"[['Delicious food.', 'Amazing night view, very good cuisine, pri...'], ['12/25/2017', '12/24/2017']]",/Restaurant_Review-g274707-d3657537-Reviews-Oblaca_Restaurant-Prague_Bohemia.html,d3657537
id_6246,Madrid,"['Mediterranean', 'European', 'Spanish']",2521.0,$$ - $$$,103.0,"[['Avarage !', 'Gracious'], ['08/03/2016', '07/05/2016']]",/Restaurant_Review-g187514-d2442396-Reviews-Le_Patron-Madrid.html,d2442396
id_6247,Madrid,"['Mediterranean', 'Fusion']",6444.0,$$ - $$$,55.0,"[['Best Home-Made 4 courses brunch in town', 'Sunday brunch in the sun'], ['09/05/2015', '10/08/2012']]",/Restaurant_Review-g187514-d1073383-Reviews-Ene_Gastrococteleria-Madrid.html,d1073383
id_6248,Edinburgh,"['Fast Food', 'British', 'Scottish']",766.0,$,75.0,"[['Good decent fish and chips', 'Great Fish and Chips'], ['06/26/2017', '03/21/2017']]",/Restaurant_Review-g186525-d5430532-Reviews-Castle_Rock_Chip_Shop-Edinburgh_Scotland.html,d5430532
id_6249,Madrid,,3464.0,,7.0,"[[], []]",/Restaurant_Review-g187514-d4093943-Reviews-Swing-Madrid.html,d4093943
id_6250,Milan,"['Italian', 'Cafe', 'Vegetarian Friendly', 'Vegan Options']",969.0,$$ - $$$,83.0,"[['A real find', 'Great for a drink'], ['11/17/2016', '03/11/2016']]",/Restaurant_Review-g187849-d7591773-Reviews-Deep_gold_milano-Milan_Lombardy.html,d7591773
id_6251,Lisbon,,1158.0,,19.0,"[['Great place to have a tasty food', 'Highly recommended'], ['08/15/2017', '08/13/2017']]",/Restaurant_Review-g189158-d10068586-Reviews-Amigos_Da_Montanha_Nepal-Lisbon_Lisbon_District_Central_Portugal.html,d10068586
id_6252,Barcelona,"['Mediterranean', 'European', 'Spanish', 'Delicatessen', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",588.0,$$ - $$$,472.0,"[['Atmosphere ❤️', 'Gem in touristy neighborhood'], ['11/26/2017', '11/15/2017']]",/Restaurant_Review-g187497-d7933045-Reviews-Jamon_y_vino-Barcelona_Catalonia.html,d7933045
id_6253,London,"['Indian', 'Asian', 'Balti', 'Eastern European', 'Halal']",11607.0,$$ - $$$,78.0,"[['Beware unexpected charges', 'chilly and without atmosphere'], ['11/12/2017', '02/28/2017']]",/Restaurant_Review-g186338-d2008601-Reviews-Taste_of_Asia-London_England.html,d2008601
id_6254,London,"['European', 'British']",311.0,$$$$,3647.0,"[['Extremely professional, yet casual service...', 'Best Steak & Kidney Pudding Ever'], ['01/08/2018', '01/08/2018']]",/Restaurant_Review-g186338-d700845-Reviews-Rules_Restaurant-London_England.html,d700845
id_6255,Geneva,"['French', 'Swiss', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",56.0,$,273.0,"[['Expensive cafeteria style', 'Great lunch'], ['12/13/2017', '07/29/2017']]",/Restaurant_Review-g188057-d3456478-Reviews-Manora-Geneva.html,d3456478
id_6256,Paris,"['Italian', 'French', 'Mediterranean', 'Contemporary']",12920.0,$$$$,27.0,"[['Run away!', 'Casual and friendly'], ['07/19/2017', '06/03/2016']]",/Restaurant_Review-g187147-d7291552-Reviews-Le_Monte_Cristo-Paris_Ile_de_France.html,d7291552
